,start,end,duration,timedelta,seconds
815,2024-01-03 19:57:26+00:00,2024-01-03 19:57:54+00:00,28.0,1 days 07:52:37,114757.0
816,2024-01-03 19:58:27+00:00,2024-01-03 19:58:54+00:00,27.0,1 days 07:53:38,114818.0
817,2024-01-03 20:11:11+00:00,2024-01-03 20:11:29+00:00,18.0,1 days 08:06:22,115582.0
818,2024-01-03 20:12:04+00:00,2024-01-03 20:12:33+00:00,29.0,1 days 08:07:15,115635.0
819,2024-01-03 20:13:04+00:00,2024-01-03 20:13:33+00:00,29.0,1 days 08:08:15,115695.0
820,2024-01-03 20:14:05+00:00,2024-01-03 20:14:34+00:00,29.0,1 days 08:09:16,115756.0
821,2024-01-03 20:15:11+00:00,2024-01-03 20:15:32+00:00,21.0,1 days 08:10:22,115822.0
822,2024-01-03 20:16:11+00:00,2024-01-03 20:16:32+00:00,21.0,1 days 08:11:22,115882.0
823,2024-01-03 20:17:11+00:00,2024-01-03 20:17:33+00:00,22.0,1 days 08:12:22,115942.0
824,2024-01-03 20:18:11+00:00,2024-01-03 20:18:34+00:00,23.0,1 days 08:13:22,116002.0
825,2024-01-03 20:19:11+00:00,2024-01-03 20:19:34+00:00,23.0,1 days 08:14:22,116062.0
826,2024-01-03 20:20:11+00:00,2024-01-03 20:20:27+00:00,16.0,1 days 08:15:22,116122.0
827,2024-01-03 20:29:57+00:00,2024-01-03 20:30:03+00:00,6.0,1 days 08:25:08,116708.0
828,2024-01-03 20:30:36+00:00,2024-01-03 20:31:03+00:00,27.0,1 days 08:25:47,116747.0
829,2024-01-03 20:31:36+00:00,2024-01-03 20:32:03+00:00,27.0,1 days 08:26:47,116807.0
830,2024-01-03 20:32:33+00:00,2024-01-03 20:33:04+00:00,31.0,1 days 08:27:44,116864.0
831,2024-01-03 20:33:33+00:00,2024-01-03 20:34:04+00:00,31.0,1 days 08:28:44,116924.0
832,2024-01-03 20:34:34+00:00,2024-01-03 20:35:04+00:00,30.0,1 days 08:29:45,116985.0
833,2024-01-03 20:35:34+00:00,2024-01-03 20:36:05+00:00,31.0,1 days 08:30:45,117045.0
834,2024-01-03 20:36:35+00:00,2024-01-03 20:37:05+00:00,30.0,1 days 08:31:46,117106.0
835,2024-01-03 20:37:35+00:00,2024-01-03 20:38:05+00:00,30.0,1 days 08:32:46,117166.0
836,2024-01-03 20:38:36+00:00,2024-01-03 20:39:05+00:00,29.0,1 days 08:33:47,117227.0
837,2024-01-03 20:39:37+00:00,2024-01-03 20:40:06+00:00,29.0,1 days 08:34:48,117288.0
838,2024-01-03 20:40:37+00:00,2024-01-03 20:41:02+00:00,25.0,1 days 08:35:48,117348.0
839,2024-01-03 20:41:38+00:00,2024-01-03 20:41:57+00:00,19.0,1 days 08:36:49,117409.0
840,2024-01-03 20:42:39+00:00,2024-01-03 20:42:57+00:00,18.0,1 days 08:37:50,117470.0
841,2024-01-03 20:46:21+00:00,2024-01-03 20:46:50+00:00,29.0,1 days 08:41:32,117692.0
842,2024-01-03 20:47:21+00:00,2024-01-03 20:47:50+00:00,29.0,1 days 08:42:32,117752.0
843,2024-01-03 20:48:21+00:00,2024-01-03 20:48:51+00:00,30.0,1 days 08:43:32,117812.0
844,2024-01-03 20:49:22+00:00,2024-01-03 20:49:51+00:00,29.0,1 days 08:44:33,117873.0
845,2024-01-03 20:50:22+00:00,2024-01-03 20:50:52+00:00,30.0,1 days 08:45:33,117933.0
846,2024-01-03 20:51:23+00:00,2024-01-03 20:51:52+00:00,29.0,1 days 08:46:34,117994.0
847,2024-01-03 20:52:23+00:00,2024-01-03 20:52:27+00:00,4.0,1 days 08:47:34,118054.0
849,2024-01-03 20:54:19+00:00,2024-01-03 20:54:43+00:00,24.0,1 days 08:49:30,118170.0
850,2024-01-03 20:55:20+00:00,2024-01-03 20:55:44+00:00,24.0,1 days 08:50:31,118231.0
851,2024-01-03 20:56:20+00:00,2024-01-03 20:56:45+00:00,25.0,1 days 08:51:31,118291.0
852,2024-01-03 20:57:20+00:00,2024-01-03 20:57:38+00:00,18.0,1 days 08:52:31,118351.0
853,2024-01-03 20:59:06+00:00,2024-01-03 20:59:30+00:00,24.0,1 days 08:54:17,118457.0
854,2024-01-03 21:00:06+00:00,2024-01-03 21:00:31+00:00,25.0,1 days 08:55:17,118517.0
855,2024-01-03 21:01:06+00:00,2024-01-03 21:01:32+00:00,26.0,1 days 08:56:17,118577.0
856,2024-01-03 21:02:07+00:00,2024-01-03 21:02:33+00:00,26.0,1 days 08:57:18,118638.0
857,2024-01-03 21:03:07+00:00,2024-01-03 21:03:33+00:00,26.0,1 days 08:58:18,118698.0
858,2024-01-03 21:04:07+00:00,2024-01-03 21:04:34+00:00,27.0,1 days 08:59:18,118758.0
859,2024-01-03 21:05:08+00:00,2024-01-03 21:05:35+00:00,27.0,1 days 09:00:19,118819.0
860,2024-01-03 21:06:08+00:00,2024-01-03 21:06:16+00:00,8.0,1 days 09:01:19,118879.0
861,2024-01-03 21:19:37+00:00,2024-01-03 21:20:05+00:00,28.0,1 days 09:14:48,119688.0
862,2024-01-03 21:20:37+00:00,2024-01-03 21:21:06+00:00,29.0,1 days 09:15:48,119748.0
863,2024-01-03 21:21:37+00:00,2024-01-03 21:22:06+00:00,29.0,1 days 09:16:48,119808.0
864,2024-01-03 21:22:38+00:00,2024-01-03 21:23:06+00:00,28.0,1 days 09:17:49,119869.0
865,2024-01-03 21:23:38+00:00,2024-01-03 21:24:06+00:00,28.0,1 days 09:18:49,119929.0
866,2024-01-03 21:24:31+00:00,2024-01-03 21:25:07+00:00,36.0,1 days 09:19:42,119982.0
867,2024-01-03 21:25:31+00:00,2024-01-03 21:26:07+00:00,36.0,1 days 09:20:42,120042.0
868,2024-01-03 21:26:32+00:00,2024-01-03 21:27:07+00:00,35.0,1 days 09:21:43,120103.0
869,2024-01-03 21:27:32+00:00,2024-01-03 21:28:07+00:00,35.0,1 days 09:22:43,120163.0
870,2024-01-03 21:28:33+00:00,2024-01-03 21:28:55+00:00,22.0,1 days 09:23:44,120224.0
871,2024-01-03 21:38:16+00:00,2024-01-03 21:38:45+00:00,29.0,1 days 09:33:27,120807.0
872,2024-01-03 21:39:16+00:00,2024-01-03 21:39:45+00:00,29.0,1 days 09:34:27,120867.0
873,2024-01-03 21:40:16+00:00,2024-01-03 21:40:45+00:00,29.0,1 days 09:35:27,120927.0
874,2024-01-03 21:41:16+00:00,2024-01-03 21:41:40+00:00,24.0,1 days 09:36:27,120987.0
875,2024-01-03 21:42:26+00:00,2024-01-03 21:42:36+00:00,10.0,1 days 09:37:37,121057.0
876,2024-01-03 21:43:26+00:00,2024-01-03 21:43:38+00:00,12.0,1 days 09:38:37,121117.0
877,2024-01-03 21:44:25+00:00,2024-01-03 21:44:40+00:00,15.0,1 days 09:39:36,121176.0
878,2024-01-03 21:45:25+00:00,2024-01-03 21:45:41+00:00,16.0,1 days 09:40:36,121236.0
879,2024-01-03 21:46:25+00:00,2024-01-03 21:46:43+00:00,18.0,1 days 09:41:36,121296.0
880,2024-01-03 21:47:25+00:00,2024-01-03 21:47:44+00:00,19.0,1 days 09:42:36,121356.0
881,2024-01-03 22:12:33+00:00,2024-01-03 22:12:53+00:00,20.0,1 days 10:07:44,122864.0
882,2024-01-03 22:13:34+00:00,2024-01-03 22:13:53+00:00,19.0,1 days 10:08:45,122925.0
883,2024-01-03 22:14:36+00:00,2024-01-03 22:14:53+00:00,17.0,1 days 10:09:47,122987.0
884,2024-01-03 22:16:40+00:00,2024-01-03 22:16:51+00:00,11.0,1 days 10:11:51,123111.0
885,2024-01-03 22:17:23+00:00,2024-01-03 22:17:51+00:00,28.0,1 days 10:12:34,123154.0
886,2024-01-03 22:18:23+00:00,2024-01-03 22:18:52+00:00,29.0,1 days 10:13:34,123214.0
887,2024-01-03 22:19:24+00:00,2024-01-03 22:19:52+00:00,28.0,1 days 10:14:35,123275.0
888,2024-01-03 22:20:25+00:00,2024-01-03 22:20:52+00:00,27.0,1 days 10:15:36,123336.0
889,2024-01-03 22:21:25+00:00,2024-01-03 22:21:53+00:00,28.0,1 days 10:16:36,123396.0
890,2024-01-03 22:22:26+00:00,2024-01-03 22:22:53+00:00,27.0,1 days 10:17:37,123457.0
891,2024-01-03 22:23:27+00:00,2024-01-03 22:23:52+00:00,25.0,1 days 10:18:38,123518.0
892,2024-01-03 22:33:29+00:00,2024-01-03 22:33:33+00:00,4.0,1 days 10:28:40,124120.0
893,2024-01-03 22:34:03+00:00,2024-01-03 22:34:34+00:00,31.0,1 days 10:29:14,124154.0
894,2024-01-03 22:35:03+00:00,2024-01-03 22:35:34+00:00,31.0,1 days 10:30:14,124214.0
895,2024-01-03 22:36:03+00:00,2024-01-03 22:36:35+00:00,32.0,1 days 10:31:14,124274.0
896,2024-01-03 22:37:03+00:00,2024-01-03 22:37:31+00:00,28.0,1 days 10:32:14,124334.0
897,2024-01-03 22:38:03+00:00,2024-01-03 22:38:31+00:00,28.0,1 days 10:33:14,124394.0
898,2024-01-03 22:39:04+00:00,2024-01-03 22:39:32+00:00,28.0,1 days 10:34:15,124455.0
899,2024-01-03 22:40:04+00:00,2024-01-03 22:40:32+00:00,28.0,1 days 10:35:15,124515.0
900,2024-01-03 22:41:04+00:00,2024-01-03 22:41:32+00:00,28.0,1 days 10:36:15,124575.0
901,2024-01-03 22:42:04+00:00,2024-01-03 22:42:33+00:00,29.0,1 days 10:37:15,124635.0
902,2024-01-03 22:52:41+00:00,2024-01-03 22:52:58+00:00,17.0,1 days 10:47:52,125272.0
903,2024-01-03 22:53:42+00:00,2024-01-03 22:53:58+00:00,16.0,1 days 10:48:53,125333.0
904,2024-01-03 22:54:44+00:00,2024-01-03 22:54:58+00:00,14.0,1 days 10:49:55,125395.0
905,2024-01-03 22:55:45+00:00,2024-01-03 22:55:57+00:00,12.0,1 days 10:50:56,125456.0
906,2024-01-03 22:56:47+00:00,2024-01-03 22:56:57+00:00,10.0,1 days 10:51:58,125518.0
907,2024-01-03 22:57:48+00:00,2024-01-03 22:57:56+00:00,8.0,1 days 10:52:59,125579.0
908,2024-01-03 22:58:51+00:00,2024-01-03 22:58:55+00:00,4.0,1 days 10:54:02,125642.0
909,2024-01-03 22:59:37+00:00,2024-01-03 23:00:07+00:00,30.0,1 days 10:54:48,125688.0
910,2024-01-03 23:00:38+00:00,2024-01-03 23:01:07+00:00,29.0,1 days 10:55:49,125749.0
911,2024-01-03 23:03:22+00:00,2024-01-03 23:03:51+00:00,29.0,1 days 10:58:33,125913.0
912,2024-01-03 23:04:23+00:00,2024-01-03 23:04:52+00:00,29.0,1 days 10:59:34,125974.0
913,2024-01-03 23:05:23+00:00,2024-01-03 23:05:52+00:00,29.0,1 days 11:00:34,126034.0
914,2024-01-03 23:06:24+00:00,2024-01-03 23:06:53+00:00,29.0,1 days 11:01:35,126095.0
915,2024-01-03 23:07:22+00:00,2024-01-03 23:07:53+00:00,31.0,1 days 11:02:33,126153.0
916,2024-01-03 23:08:23+00:00,2024-01-03 23:08:54+00:00,31.0,1 days 11:03:34,126214.0
917,2024-01-03 23:09:23+00:00,2024-01-03 23:09:54+00:00,31.0,1 days 11:04:34,126274.0
918,2024-01-03 23:10:24+00:00,2024-01-03 23:10:55+00:00,31.0,1 days 11:05:35,126335.0
919,2024-01-03 23:11:24+00:00,2024-01-03 23:11:55+00:00,31.0,1 days 11:06:35,126395.0
920,2024-01-03 23:12:25+00:00,2024-01-03 23:12:56+00:00,31.0,1 days 11:07:36,126456.0
921,2024-01-03 23:13:25+00:00,2024-01-03 23:13:54+00:00,29.0,1 days 11:08:36,126516.0
922,2024-01-03 23:22:03+00:00,2024-01-03 23:22:32+00:00,29.0,1 days 11:17:14,127034.0
923,2024-01-03 23:23:04+00:00,2024-01-03 23:23:32+00:00,28.0,1 days 11:18:15,127095.0
924,2024-01-03 23:24:04+00:00,2024-01-03 23:24:33+00:00,29.0,1 days 11:19:15,127155.0
925,2024-01-03 23:25:05+00:00,2024-01-03 23:25:33+00:00,28.0,1 days 11:20:16,127216.0
926,2024-01-03 23:26:05+00:00,2024-01-03 23:26:34+00:00,29.0,1 days 11:21:16,127276.0
927,2024-01-04 00:00:23+00:00,2024-01-04 00:00:39+00:00,16.0,1 days 11:55:34,129334.0
928,2024-01-04 00:01:10+00:00,2024-01-04 00:01:39+00:00,29.0,1 days 11:56:21,129381.0
929,2024-01-04 00:02:10+00:00,2024-01-04 00:02:39+00:00,29.0,1 days 11:57:21,129441.0
930,2024-01-04 00:03:10+00:00,2024-01-04 00:03:39+00:00,29.0,1 days 11:58:21,129501.0
931,2024-01-04 00:04:10+00:00,2024-01-04 00:04:39+00:00,29.0,1 days 11:59:21,129561.0
932,2024-01-04 00:05:10+00:00,2024-01-04 00:05:40+00:00,30.0,1 days 12:00:21,129621.0
933,2024-01-04 00:06:11+00:00,2024-01-04 00:06:40+00:00,29.0,1 days 12:01:22,129682.0
934,2024-01-04 00:07:11+00:00,2024-01-04 00:07:40+00:00,29.0,1 days 12:02:22,129742.0
935,2024-01-04 00:08:11+00:00,2024-01-04 00:08:40+00:00,29.0,1 days 12:03:22,129802.0
936,2024-01-04 00:09:11+00:00,2024-01-04 00:09:40+00:00,29.0,1 days 12:04:22,129862.0
937,2024-01-04 00:10:11+00:00,2024-01-04 00:10:40+00:00,29.0,1 days 12:05:22,129922.0
938,2024-01-04 00:11:12+00:00,2024-01-04 00:11:36+00:00,24.0,1 days 12:06:23,129983.0
939,2024-01-04 00:13:08+00:00,2024-01-04 00:13:24+00:00,16.0,1 days 12:08:19,130099.0
940,2024-01-04 00:14:08+00:00,2024-01-04 00:14:25+00:00,17.0,1 days 12:09:19,130159.0
941,2024-01-04 00:15:09+00:00,2024-01-04 00:15:26+00:00,17.0,1 days 12:10:20,130220.0
942,2024-01-04 00:16:09+00:00,2024-01-04 00:16:27+00:00,18.0,1 days 12:11:20,130280.0
943,2024-01-04 00:17:09+00:00,2024-01-04 00:17:28+00:00,19.0,1 days 12:12:20,130340.0
944,2024-01-04 00:18:09+00:00,2024-01-04 00:18:29+00:00,20.0,1 days 12:13:20,130400.0
945,2024-01-04 00:41:29+00:00,2024-01-04 00:41:52+00:00,23.0,1 days 12:36:40,131800.0
946,2024-01-04 00:42:24+00:00,2024-01-04 00:42:52+00:00,28.0,1 days 12:37:35,131855.0
947,2024-01-04 00:43:24+00:00,2024-01-04 00:43:52+00:00,28.0,1 days 12:38:35,131915.0
948,2024-01-04 00:44:24+00:00,2024-01-04 00:44:52+00:00,28.0,1 days 12:39:35,131975.0
949,2024-01-04 00:45:24+00:00,2024-01-04 00:45:53+00:00,29.0,1 days 12:40:35,132035.0
950,2024-01-04 00:46:24+00:00,2024-01-04 00:46:53+00:00,29.0,1 days 12:41:35,132095.0
951,2024-01-04 00:47:25+00:00,2024-01-04 00:47:53+00:00,28.0,1 days 12:42:36,132156.0
952,2024-01-04 00:48:25+00:00,2024-01-04 00:48:53+00:00,28.0,1 days 12:43:36,132216.0
953,2024-01-04 00:49:25+00:00,2024-01-04 00:49:53+00:00,28.0,1 days 12:44:36,132276.0
954,2024-01-04 00:50:25+00:00,2024-01-04 00:50:54+00:00,29.0,1 days 12:45:36,132336.0
955,2024-01-04 00:57:06+00:00,2024-01-04 00:57:30+00:00,24.0,1 days 12:52:17,132737.0
956,2024-01-04 00:58:06+00:00,2024-01-04 00:58:31+00:00,25.0,1 days 12:53:17,132797.0
957,2024-01-04 00:59:06+00:00,2024-01-04 00:59:31+00:00,25.0,1 days 12:54:17,132857.0
958,2024-01-04 01:00:06+00:00,2024-01-04 01:00:32+00:00,26.0,1 days 12:55:17,132917.0
959,2024-01-04 01:01:06+00:00,2024-01-04 01:01:32+00:00,26.0,1 days 12:56:17,132977.0
960,2024-01-04 01:02:06+00:00,2024-01-04 01:02:33+00:00,27.0,1 days 12:57:17,133037.0
961,2024-01-04 01:03:06+00:00,2024-01-04 01:03:33+00:00,27.0,1 days 12:58:17,133097.0
962,2024-01-04 01:04:07+00:00,2024-01-04 01:04:32+00:00,25.0,1 days 12:59:18,133158.0
963,2024-01-04 01:16:37+00:00,2024-01-04 01:17:03+00:00,26.0,1 days 13:11:48,133908.0
964,2024-01-04 01:17:38+00:00,2024-01-04 01:18:03+00:00,25.0,1 days 13:12:49,133969.0
965,2024-01-04 01:18:39+00:00,2024-01-04 01:19:04+00:00,25.0,1 days 13:13:50,134030.0
966,2024-01-04 01:19:39+00:00,2024-01-04 01:20:04+00:00,25.0,1 days 13:14:50,134090.0
967,2024-01-04 01:20:40+00:00,2024-01-04 01:21:04+00:00,24.0,1 days 13:15:51,134151.0
968,2024-01-04 01:21:41+00:00,2024-01-04 01:22:04+00:00,23.0,1 days 13:16:52,134212.0
969,2024-01-04 01:22:42+00:00,2024-01-04 01:23:05+00:00,23.0,1 days 13:17:53,134273.0
970,2024-01-04 01:27:39+00:00,2024-01-04 01:27:50+00:00,11.0,1 days 13:22:50,134570.0
971,2024-01-04 01:28:22+00:00,2024-01-04 01:28:51+00:00,29.0,1 days 13:23:33,134613.0
972,2024-01-04 01:29:22+00:00,2024-01-04 01:29:51+00:00,29.0,1 days 13:24:33,134673.0
973,2024-01-04 01:30:23+00:00,2024-01-04 01:30:52+00:00,29.0,1 days 13:25:34,134734.0
974,2024-01-04 01:31:23+00:00,2024-01-04 01:31:52+00:00,29.0,1 days 13:26:34,134794.0
975,2024-01-04 01:32:24+00:00,2024-01-04 01:32:53+00:00,29.0,1 days 13:27:35,134855.0
976,2024-01-04 01:33:24+00:00,2024-01-04 01:33:53+00:00,29.0,1 days 13:28:35,134915.0
977,2024-01-04 01:34:25+00:00,2024-01-04 01:34:54+00:00,29.0,1 days 13:29:36,134976.0
978,2024-01-04 01:35:25+00:00,2024-01-04 01:35:54+00:00,29.0,1 days 13:30:36,135036.0
979,2024-01-04 01:45:17+00:00,2024-01-04 01:45:30+00:00,13.0,1 days 13:40:28,135628.0
980,2024-01-04 01:46:04+00:00,2024-01-04 01:46:31+00:00,27.0,1 days 13:41:15,135675.0
981,2024-01-04 01:47:04+00:00,2024-01-04 01:47:31+00:00,27.0,1 days 13:42:15,135735.0
982,2024-01-04 01:48:05+00:00,2024-01-04 01:48:32+00:00,27.0,1 days 13:43:16,135796.0
983,2024-01-04 01:49:05+00:00,2024-01-04 01:49:32+00:00,27.0,1 days 13:44:16,135856.0
984,2024-01-04 01:50:06+00:00,2024-01-04 01:50:33+00:00,27.0,1 days 13:45:17,135917.0
985,2024-01-04 01:51:06+00:00,2024-01-04 01:51:08+00:00,2.0,1 days 13:46:17,135977.0
986,2024-01-04 02:07:44+00:00,2024-01-04 02:07:55+00:00,11.0,1 days 14:02:55,136975.0
987,2024-01-04 02:08:33+00:00,2024-01-04 02:08:55+00:00,22.0,1 days 14:03:44,137024.0
988,2024-01-04 02:09:33+00:00,2024-01-04 02:09:55+00:00,22.0,1 days 14:04:44,137084.0
989,2024-01-04 02:10:34+00:00,2024-01-04 02:10:55+00:00,21.0,1 days 14:05:45,137145.0
990,2024-01-04 02:11:34+00:00,2024-01-04 02:11:55+00:00,21.0,1 days 14:06:45,137205.0
991,2024-01-04 02:12:35+00:00,2024-01-04 02:12:55+00:00,20.0,1 days 14:07:46,137266.0
992,2024-01-04 02:13:36+00:00,2024-01-04 02:13:54+00:00,18.0,1 days 14:08:47,137327.0
993,2024-01-04 02:20:15+00:00,2024-01-04 02:20:43+00:00,28.0,1 days 14:15:26,137726.0
995,2024-01-04 02:21:15+00:00,2024-01-04 02:21:47+00:00,32.0,1 days 14:16:26,137786.0
996,2024-01-04 02:22:15+00:00,2024-01-04 02:22:48+00:00,33.0,1 days 14:17:26,137846.0
997,2024-01-04 02:23:15+00:00,2024-01-04 02:23:48+00:00,33.0,1 days 14:18:26,137906.0
998,2024-01-04 02:24:15+00:00,2024-01-04 02:24:49+00:00,34.0,1 days 14:19:26,137966.0
999,2024-01-04 02:25:15+00:00,2024-01-04 02:25:50+00:00,35.0,1 days 14:20:26,138026.0
1000,2024-01-04 02:26:15+00:00,2024-01-04 02:26:50+00:00,35.0,1 days 14:21:26,138086.0
1001,2024-01-04 02:27:16+00:00,2024-01-04 02:27:45+00:00,29.0,1 days 14:22:27,138147.0
1002,2024-01-04 02:28:16+00:00,2024-01-04 02:28:45+00:00,29.0,1 days 14:23:27,138207.0
1003,2024-01-04 02:29:16+00:00,2024-01-04 02:29:45+00:00,29.0,1 days 14:24:27,138267.0
1004,2024-01-04 02:30:16+00:00,2024-01-04 02:30:39+00:00,23.0,1 days 14:25:27,138327.0
1005,2024-01-04 02:34:09+00:00,2024-01-04 02:34:25+00:00,16.0,1 days 14:29:20,138560.0
1006,2024-01-04 02:35:09+00:00,2024-01-04 02:35:26+00:00,17.0,1 days 14:30:20,138620.0
1007,2024-01-04 02:36:09+00:00,2024-01-04 02:36:27+00:00,18.0,1 days 14:31:20,138680.0
1008,2024-01-04 02:37:10+00:00,2024-01-04 02:37:29+00:00,19.0,1 days 14:32:21,138741.0
1009,2024-01-04 02:38:10+00:00,2024-01-04 02:38:30+00:00,20.0,1 days 14:33:21,138801.0
1010,2024-01-04 02:39:10+00:00,2024-01-04 02:39:31+00:00,21.0,1 days 14:34:21,138861.0
1011,2024-01-04 02:40:10+00:00,2024-01-04 02:40:24+00:00,14.0,1 days 14:35:21,138921.0
1012,2024-01-04 02:53:47+00:00,2024-01-04 02:54:02+00:00,15.0,1 days 14:48:58,139738.0
1013,2024-01-04 02:54:34+00:00,2024-01-04 02:55:02+00:00,28.0,1 days 14:49:45,139785.0
1014,2024-01-04 02:55:34+00:00,2024-01-04 02:56:03+00:00,29.0,1 days 14:50:45,139845.0
1015,2024-01-04 02:56:35+00:00,2024-01-04 02:57:03+00:00,28.0,1 days 14:51:46,139906.0
1016,2024-01-04 02:57:35+00:00,2024-01-04 02:58:03+00:00,28.0,1 days 14:52:46,139966.0
1017,2024-01-04 02:58:35+00:00,2024-01-04 02:59:03+00:00,28.0,1 days 14:53:46,140026.0
1018,2024-01-04 02:59:36+00:00,2024-01-04 03:00:03+00:00,27.0,1 days 14:54:47,140087.0
1019,2024-01-04 03:00:36+00:00,2024-01-04 03:01:03+00:00,27.0,1 days 14:55:47,140147.0
1020,2024-01-04 03:01:37+00:00,2024-01-04 03:02:04+00:00,27.0,1 days 14:56:48,140208.0
1021,2024-01-04 03:04:22+00:00,2024-01-04 03:04:50+00:00,28.0,1 days 14:59:33,140373.0
1022,2024-01-04 03:05:22+00:00,2024-01-04 03:05:50+00:00,28.0,1 days 15:00:33,140433.0
1023,2024-01-04 03:06:22+00:00,2024-01-04 03:06:50+00:00,28.0,1 days 15:01:33,140493.0
1024,2024-01-04 03:07:22+00:00,2024-01-04 03:07:51+00:00,29.0,1 days 15:02:33,140553.0
1025,2024-01-04 03:08:22+00:00,2024-01-04 03:08:51+00:00,29.0,1 days 15:03:33,140613.0
1026,2024-01-04 03:09:22+00:00,2024-01-04 03:09:51+00:00,29.0,1 days 15:04:33,140673.0
1027,2024-01-04 03:10:20+00:00,2024-01-04 03:10:51+00:00,31.0,1 days 15:05:31,140731.0
1028,2024-01-04 03:11:13+00:00,2024-01-04 03:11:51+00:00,38.0,1 days 15:06:24,140784.0
1029,2024-01-04 03:12:13+00:00,2024-01-04 03:12:52+00:00,39.0,1 days 15:07:24,140844.0
1030,2024-01-04 03:13:13+00:00,2024-01-04 03:13:52+00:00,39.0,1 days 15:08:24,140904.0
1031,2024-01-04 03:14:13+00:00,2024-01-04 03:14:52+00:00,39.0,1 days 15:09:24,140964.0
1032,2024-01-04 03:15:14+00:00,2024-01-04 03:15:43+00:00,29.0,1 days 15:10:25,141025.0
1033,2024-01-04 03:16:14+00:00,2024-01-04 03:16:43+00:00,29.0,1 days 15:11:25,141085.0
1034,2024-01-04 03:17:14+00:00,2024-01-04 03:17:43+00:00,29.0,1 days 15:12:25,141145.0
1035,2024-01-04 03:37:39+00:00,2024-01-04 03:38:00+00:00,21.0,1 days 15:32:50,142370.0
1036,2024-01-04 03:38:40+00:00,2024-01-04 03:39:00+00:00,20.0,1 days 15:33:51,142431.0
1037,2024-01-04 03:39:41+00:00,2024-01-04 03:40:00+00:00,19.0,1 days 15:34:52,142492.0
1038,2024-01-04 03:40:42+00:00,2024-01-04 03:41:01+00:00,19.0,1 days 15:35:53,142553.0
1039,2024-01-04 03:41:44+00:00,2024-01-04 03:42:01+00:00,17.0,1 days 15:36:55,142615.0
1040,2024-01-04 03:42:45+00:00,2024-01-04 03:43:01+00:00,16.0,1 days 15:37:56,142676.0
1041,2024-01-04 03:43:46+00:00,2024-01-04 03:44:01+00:00,15.0,1 days 15:38:57,142737.0
1042,2024-01-04 03:44:47+00:00,2024-01-04 03:44:57+00:00,10.0,1 days 15:39:58,142798.0
1043,2024-01-04 03:46:28+00:00,2024-01-04 03:46:53+00:00,25.0,1 days 15:41:39,142899.0
1044,2024-01-04 03:47:28+00:00,2024-01-04 03:47:54+00:00,26.0,1 days 15:42:39,142959.0
1045,2024-01-04 03:48:29+00:00,2024-01-04 03:48:54+00:00,25.0,1 days 15:43:40,143020.0
1046,2024-01-04 03:49:30+00:00,2024-01-04 03:49:54+00:00,24.0,1 days 15:44:41,143081.0
1047,2024-01-04 03:50:31+00:00,2024-01-04 03:50:55+00:00,24.0,1 days 15:45:42,143142.0
1050,2024-01-04 03:52:21+00:00,2024-01-04 03:52:50+00:00,29.0,1 days 15:47:32,143252.0
1051,2024-01-04 03:53:21+00:00,2024-01-04 03:53:50+00:00,29.0,1 days 15:48:32,143312.0
1052,2024-01-04 03:54:22+00:00,2024-01-04 03:54:51+00:00,29.0,1 days 15:49:33,143373.0
1053,2024-01-04 03:55:22+00:00,2024-01-04 03:55:51+00:00,29.0,1 days 15:50:33,143433.0
1054,2024-01-04 03:56:23+00:00,2024-01-04 03:56:52+00:00,29.0,1 days 15:51:34,143494.0
1055,2024-01-04 03:57:23+00:00,2024-01-04 03:57:52+00:00,29.0,1 days 15:52:34,143554.0
1056,2024-01-04 03:58:24+00:00,2024-01-04 03:58:43+00:00,19.0,1 days 15:53:35,143615.0
1057,2024-01-04 04:07:04+00:00,2024-01-04 04:07:32+00:00,28.0,1 days 16:02:15,144135.0
1058,2024-01-04 04:08:05+00:00,2024-01-04 04:08:33+00:00,28.0,1 days 16:03:16,144196.0
1059,2024-01-04 04:09:05+00:00,2024-01-04 04:09:33+00:00,28.0,1 days 16:04:16,144256.0
1060,2024-01-04 04:10:05+00:00,2024-01-04 04:10:34+00:00,29.0,1 days 16:05:16,144316.0
1061,2024-01-04 04:11:06+00:00,2024-01-04 04:11:34+00:00,28.0,1 days 16:06:17,144377.0
1062,2024-01-04 04:12:06+00:00,2024-01-04 04:12:34+00:00,28.0,1 days 16:07:17,144437.0
1063,2024-01-04 04:27:59+00:00,2024-01-04 04:28:04+00:00,5.0,1 days 16:23:10,145390.0
1064,2024-01-04 04:28:38+00:00,2024-01-04 04:29:04+00:00,26.0,1 days 16:23:49,145429.0
1065,2024-01-04 04:29:39+00:00,2024-01-04 04:30:05+00:00,26.0,1 days 16:24:50,145490.0
1066,2024-01-04 04:30:39+00:00,2024-01-04 04:31:05+00:00,26.0,1 days 16:25:50,145550.0
1067,2024-01-04 04:31:40+00:00,2024-01-04 04:32:05+00:00,25.0,1 days 16:26:51,145611.0
1068,2024-01-04 04:55:04+00:00,2024-01-04 04:55:28+00:00,24.0,1 days 16:50:15,147015.0
1069,2024-01-04 04:56:05+00:00,2024-01-04 04:56:29+00:00,24.0,1 days 16:51:16,147076.0
1070,2024-01-04 04:57:05+00:00,2024-01-04 04:57:29+00:00,24.0,1 days 16:52:16,147136.0
